Year,Name,BASIN,ISO_TIME,NATURE,LAT,LON,WMO WIND,WMO PRES,USA WIND,USA PRES,ENSO
2005,KATRINA,,2005-08-30 09:00:00,TS,34.9,-88.3,,,35,982,Neutral
2005,KATRINA,,2005-08-30 12:00:00,TS,35.6,-88.0,30.0,985.0,30,985,Neutral
2005,KATRINA,,2005-08-30 15:00:00,TS,36.3,-87.6,,,30,988,Neutral
2005,KATRINA,,2005-08-30 18:00:00,TS,37.0,-87.0,30.0,990.0,30,990,Neutral
2005,KATRINA,,2005-08-30 21:00:00,TS,37.8,-86.3,,,30,992,Neutral
2005,KATRINA,,2005-08-31 00:00:00,ET,38.6,-85.3,30.0,994.0,30,994,Neutral
2005,KATRINA,,2005-08-31 03:00:00,ET,39.4,-84.2,,,28,995,Neutral
2005,KATRINA,,2005-08-31 06:00:00,ET,40.1,-82.9,25.0,996.0,25,996,Neutral
2005,DENNIS,,2005-07-04 18:00:00,TS,12.0,-60.8,25.0,1010.0,25,1010,Neutral
2005,DENNIS,,2005-07-04 21:00:00,TS,12.1,-61.6,30.0,1010.0,30,1010,Neutral
2005,DENNIS,,2005-07-05 00:00:00,TS,12.2,-62.5,30.0,1009.0,30,1009,Neutral
2005,DENNIS,,2005-07-05 03:00:00,TS,12.3,-63.4,,,30,1009,Neutral
2005,DENNIS,,2005-07-05 06:00:00,TS,12.5,-64.2,30.0,1008.0,30,1008,Neutral
2005,DENNIS,,2005-07-05 09:00:00,TS,12.7,-65.1,,,33,1008,Neutral
2005,DENNIS,,2005-07-05 12:00:00,TS,13.0,-65.9,35.0,1007.0,35,1007,Neutral
2005,DENNIS,,2005-07-05 15:00:00,TS,13.3,-66.6,,,38,1006,Neutral
2005,DENNIS,,2005-07-05 18:00:00,TS,13.6,-67.3,40.0,1005.0,40,1005,Neutral
2005,DENNIS,,2005-07-05 21:00:00,TS,14.0,-67.9,,,43,1003,Neutral
2005,DENNIS,,2005-07-06 00:00:00,TS,14.3,-68.5,45.0,1000.0,45,1000,Neutral
2005,DENNIS,,2005-07-06 03:00:00,TS,14.5,-69.1,,,48,998,Neutral
2005,DENNIS,,2005-07-06 06:00:00,TS,14.7,-69.7,50.0,995.0,50,995,Neutral
2005,DENNIS,,2005-07-06 09:00:00,TS,14.9,-70.3,,,53,993,Neutral
2005,DENNIS,,2005-07-06 12:00:00,TS,15.1,-70.9,55.0,991.0,55,991,Neutral
2005,DENNIS,,2005-07-06 15:00:00,TS,15.3,-71.4,,,58,990,Neutral
2005,DENNIS,,2005-07-06 18:00:00,TS,15.6,-71.9,60.0,989.0,60,989,Neutral
2005,DENNIS,,2005-07-06 21:00:00,TS,15.9,-72.4,,,65,986,Neutral
2005,DENNIS,,2005-07-07 00:00:00,TS,16.2,-73.0,70.0,982.0,70,982,Neutral
2005,DENNIS,,2005-07-07 03:00:00,TS,16.4,-73.6,,,75,977,Neutral
2005,DENNIS,,2005-07-07 06:00:00,TS,16.7,-74.1,80.0,972.0,80,972,Neutral
2005,DENNIS,,2005-07-07 09:00:00,TS,17.1,-74.5,,,85,970,Neutral
2005,DENNIS,,2005-07-07 12:00:00,TS,17.6,-74.9,90.0,967.0,90,967,Neutral
2005,DENNIS,,2005-07-07 15:00:00,TS,18.1,-75.5,,,95,962,Neutral
2005,DENNIS,,2005-07-07 18:00:00,TS,18.5,-76.1,100.0,957.0,100,957,Neutral
2005,DENNIS,,2005-07-07 21:00:00,TS,18.9,-76.6,,,110,954,Neutral
2005,DENNIS,,2005-07-08 00:00:00,TS,19.4,-77.1,120.0,951.0,120,951,Neutral
2005,DENNIS,,2005-07-08 02:45:00,TS,19.9,-77.6,120.0,956.0,120,956,Neutral
2005,DENNIS,,2005-07-08 03:00:00,TS,19.9,-77.7,,,119,956,Neutral
2005,DENNIS,,2005-07-08 06:00:00,TS,20.3,-78.4,110.0,953.0,110,953,Neutral
2005,DENNIS,,2005-07-08 09:00:00,TS,20.6,-79.0,,,120,946,Neutral
2005,DENNIS,,2005-07-08 12:00:00,TS,20.9,-79.5,130.0,938.0,130,938,Neutral
2005,DENNIS,,2005-07-08 15:00:00,TS,21.5,-80.1,,,125,940,Neutral
2005,DENNIS,,2005-07-08 18:00:00,TS,22.0,-80.6,120.0,941.0,120,941,Neutral
2005,DENNIS,,2005-07-08 18:45:00,TS,22.1,-80.7,120.0,941.0,120,941,Neutral
2005,DENNIS,,2005-07-08 21:00:00,TS,22.4,-81.1,,,111,949,Neutral
2005,DENNIS,,2005-07-09 00:00:00,TS,22.7,-81.6,100.0,960.0,100,960,Neutral
2005,DENNIS,,2005-07-09 03:00:00,TS,23.0,-82.1,,,88,967,Neutral
2005,DENNIS,,2005-07-09 06:00:00,TS,23.4,-82.5,75.0,973.0,75,973,Neutral
2005,DENNIS,,2005-07-09 09:00:00,TS,23.8,-83.0,,,78,970,Neutral
2005,DENNIS,,2005-07-09 12:00:00,TS,24.3,-83.4,80.0,967.0,80,967,Neutral
2005,DENNIS,,2005-07-09 15:00:00,TS,24.7,-83.8,,,85,965,Neutral
2005,DENNIS,,2005-07-09 18:00:00,TS,25.2,-84.2,90.0,962.0,90,962,Neutral
2005,DENNIS,,2005-07-09 21:00:00,TS,25.6,-84.6,,,100,952,Neutral
2005,DENNIS,,2005-07-10 00:00:00,TS,26.1,-85.0,110.0,942.0,110,942,Neutral
2005,DENNIS,,2005-07-10 03:00:00,TS,26.6,-85.4,,,118,939,Neutral
2005,DENNIS,,2005-07-10 06:00:00,TS,27.2,-85.8,125.0,935.0,125,935,Neutral
2005,DENNIS,,2005-07-10 09:00:00,TS,27.8,-86.1,,,123,933,Neutral
2005,DENNIS,,2005-07-10 12:00:00,TS,28.5,-86.3,120.0,930.0,120,930,Neutral
2005,DENNIS,,2005-07-10 15:00:00,TS,29.1,-86.6,,,115,936,Neutral
2005,DENNIS,,2005-07-10 18:00:00,TS,29.9,-86.9,110.0,942.0,110,942,Neutral
2005,DENNIS,,2005-07-10 19:30:00,TS,30.4,-87.1,105.0,946.0,105,946,Neutral
2005,DENNIS,,2005-07-10 21:00:00,TS,30.8,-87.3,,,85,954,Neutral
2005,DENNIS,,2005-07-11 00:00:00,TS,31.5,-87.7,45.0,970.0,45,970,Neutral
2005,DENNIS,,2005-07-11 03:00:00,TS,32.1,-88.1,,,38,981,Neutral
2005,DENNIS,,2005-07-11 06:00:00,TS,32.6,-88.5,30.0,991.0,30,991,Neutral
2005,DENNIS,,2005-07-11 09:00:00,TS,33.2,-88.7,,,28,994,Neutral
2005,DENNIS,,2005-07-11 12:00:00,TS,33.9,-88.8,25.0,997.0,25,997,Neutral
2005,DENNIS,,2005-07-11 15:00:00,TS,34.6,-89.0,,,23,1000,Neutral
2005,DENNIS,,2005-07-11 18:00:00,TS,35.3,-89.1,20.0,1002.0,20,1002,Neutral
2005,DENNIS,,2005-07-11 21:00:00,TS,35.9,-89.2,,,20,1003,Neutral
2005,DENNIS,,2005-07-12 00:00:00,TS,36.4,-89.2,20.0,1003.0,20,1003,Neutral
2005,DENNIS,,2005-07-12 03:00:00,TS,36.8,-89.1,,,18,1004,Neutral
2005,DENNIS,,2005-07-12 06:00:00,TS,37.1,-89.0,15.0,1005.0,15,1005,Neutral
2005,DENNIS,,2005-07-12 09:00:00,TS,37.4,-88.9,,,15,1006,Neutral
2005,DENNIS,,2005-07-12 12:00:00,TS,37.7,-88.7,15.0,1007.0,15,1007,Neutral
2005,DENNIS,,2005-07-12 15:00:00,TS,37.9,-88.5,,,15,1008,Neutral
2005,DENNIS,,2005-07-12 18:00:00,TS,38.1,-88.3,15.0,1008.0,15,1008,Neutral
2005,DENNIS,,2005-07-12 21:00:00,TS,38.3,-88.1,,,15,1009,Neutral
2005,DENNIS,,2005-07-13 00:00:00,TS,38.5,-87.8,15.0,1009.0,15,1009,Neutral
2005,DENNIS,,2005-07-13 03:00:00,TS,38.7,-87.5,,,15,1010,Neutral
2005,DENNIS,,2005-07-13 06:00:00,TS,38.9,-87.2,15.0,1010.0,15,1010,Neutral
2005,DENNIS,,2005-07-13 09:00:00,TS,39.1,-86.9,,,15,1010,Neutral
2005,DENNIS,,2005-07-13 12:00:00,DS,39.2,-86.5,15.0,1010.0,15,1010,Neutral
2005,DENNIS,,2005-07-13 15:00:00,DS,39.2,-86.1,,,15,1010,Neutral
2005,DENNIS,,2005-07-13 18:00:00,DS,39.2,-85.8,15.0,1010.0,15,1010,Neutral
2005,DENNIS,,2005-07-13 21:00:00,DS,39.2,-85.7,,,13,1010,Neutral
2005,DENNIS,,2005-07-14 00:00:00,DS,39.2,-85.7,10.0,1009.0,10,1009,Neutral
2005,DENNIS,,2005-07-14 03:00:00,DS,39.1,-85.6,,,10,1009,Neutral
2005,DENNIS,,2005-07-14 06:00:00,DS,39.0,-85.6,10.0,1009.0,10,1009,Neutral
2005,DENNIS,,2005-07-14 09:00:00,DS,38.9,-85.6,,,10,1010,Neutral
2005,DENNIS,,2005-07-14 12:00:00,DS,38.7,-85.6,10.0,1010.0,10,1010,Neutral
2005,DENNIS,,2005-07-14 15:00:00,DS,38.5,-85.6,,,10,1010,Neutral
2005,DENNIS,,2005-07-14 18:00:00,DS,38.4,-85.6,10.0,1010.0,10,1010,Neutral
2005,DENNIS,,2005-07-14 21:00:00,DS,38.2,-85.7,,,10,1010,Neutral
2005,DENNIS,,2005-07-15 00:00:00,DS,38.1,-85.8,10.0,1009.0,10,1009,Neutral
2005,DENNIS,,2005-07-15 03:00:00,DS,38.0,-86.0,,,10,1010,Neutral
2005,DENNIS,,2005-07-15 06:00:00,DS,37.9,-86.2,10.0,1010.0,10,1010,Neutral
2005,DENNIS,,2005-07-15 09:00:00,DS,38.0,-86.3,,,10,1011,Neutral
2005,DENNIS,,2005-07-15 12:00:00,DS,38.1,-86.4,10.0,1012.0,10,1012,Neutral
2005,DENNIS,,2005-07-15 15:00:00,DS,38.2,-86.5,,,10,1012,Neutral
2005,DENNIS,,2005-07-15 18:00:00,DS,38.4,-86.6,10.0,1012.0,10,1012,Neutral
2005,DENNIS,,2005-07-15 21:00:00,DS,38.5,-86.7,,,10,1012,Neutral
2005,DENNIS,,2005-07-16 00:00:00,DS,38.6,-86.8,10.0,1011.0,10,1011,Neutral
2005,DENNIS,,2005-07-16 03:00:00,DS,39.0,-86.7,,,10,1012,Neutral
2005,DENNIS,,2005-07-16 06:00:00,DS,39.4,-86.5,10.0,1013.0,10,1013,Neutral
2005,DENNIS,,2005-07-16 09:00:00,DS,39.8,-86.4,,,10,1013,Neutral
2005,DENNIS,,2005-07-16 12:00:00,DS,40.2,-86.2,10.0,1013.0,10,1013,Neutral
2005,DENNIS,,2005-07-16 15:00:00,DS,40.5,-85.8,,,10,1014,Neutral
2005,DENNIS,,2005-07-16 18:00:00,DS,40.8,-85.2,10.0,1014.0,10,1014,Neutral
2005,DENNIS,,2005-07-16 21:00:00,DS,41.0,-84.6,,,10,1014,Neutral
2005,DENNIS,,2005-07-17 00:00:00,DS,41.3,-84.1,10.0,1013.0,10,1013,Neutral
2005,DENNIS,,2005-07-17 03:00:00,DS,41.7,-83.6,,,10,1013,Neutral
2005,DENNIS,,2005-07-17 06:00:00,DS,42.2,-83.2,10.0,1013.0,10,1013,Neutral
2005,DENNIS,,2005-07-17 09:00:00,DS,42.7,-82.7,,,10,1013,Neutral
2005,DENNIS,,2005-07-17 12:00:00,DS,43.1,-82.3,10.0,1013.0,10,1013,Neutral
2005,DENNIS,,2005-07-17 15:00:00,DS,43.5,-81.8,,,10,1013,Neutral
2005,DENNIS,,2005-07-17 18:00:00,DS,43.9,-81.4,10.0,1012.0,10,1012,Neutral
2005,DENNIS,,2005-07-17 21:00:00,DS,44.2,-80.9,,,10,1011,Neutral
2005,DENNIS,,2005-07-18 00:00:00,DS,44.6,-80.5,10.0,1010.0,10,1010,Neutral
2005,DENNIS,,2005-07-18 03:00:00,DS,45.1,-80.1,,,10,1010,Neutral
2005,DENNIS,,2005-07-18 06:00:00,DS,45.8,-79.8,10.0,1009.0,10,1009,Neutral
2004,JEANNE,,2004-09-13 18:00:00,TS,15.9,-60.0,25.0,1010.0,25,1010,Neutral
2004,JEANNE,,2004-09-13 21:00:00,TS,15.9,-60.3,,,25,1010,Neutral
2004,JEANNE,,2004-09-14 00:00:00,TS,16.0,-60.7,25.0,1010.0,25,1010,Neutral
2004,JEANNE,,2004-09-14 03:00:00,TS,16.1,-61.2,,,29,1009,Neutral
2004,JEANNE,,2004-09-14 04:00:00,TS,16.2,-61.3,30.0,1009.0,30,1009,Neutral
2004,JEANNE,,2004-09-14 06:00:00,TS,16.3,-61.5,30.0,1009.0,30,1009,Neutral
2004,JEANNE,,2004-09-14 09:00:00,TS,16.4,-62.0,,,33,1008,Neutral
2004,JEANNE,,2004-09-14 12:00:00,TS,16.4,-62.6,35.0,1006.0,35,1006,Neutral
2004,JEANNE,,2004-09-14 15:00:00,TS,16.5,-63.1,,,43,1001,Neutral
2004,JEANNE,,2004-09-14 18:00:00,TS,16.7,-63.5,50.0,996.0,50,996,Neutral
2004,JEANNE,,2004-09-14 21:00:00,TS,16.9,-63.8,,,53,996,Neutral
2004,JEANNE,,2004-09-15 00:00:00,TS,17.1,-64.0,55.0,996.0,55,996,Neutral
2004,JEANNE,,2004-09-15 03:00:00,TS,17.2,-64.4,,,55,995,Neutral
2004,JEANNE,,2004-09-15 06:00:00,TS,17.2,-64.8,55.0,994.0,55,994,Neutral
2004,JEANNE,,2004-09-15 09:00:00,TS,17.4,-65.1,,,58,993,Neutral
2004,JEANNE,,2004-09-15 12:00:00,TS,17.6,-65.4,60.0,991.0,60,991,Neutral
2004,JEANNE,,2004-09-15 15:00:00,TS,17.9,-65.9,,,60,991,Neutral
2004,JEANNE,,2004-09-15 16:00:00,TS,18.0,-66.0,60.0,991.0,60,991,Neutral
2004,JEANNE,,2004-09-15 18:00:00,TS,18.1,-66.2,60.0,991.0,60,991,Neutral
2004,JEANNE,,2004-09-15 21:00:00,TS,18.3,-66.6,,,60,992,Neutral
2004,JEANNE,,2004-09-16 00:00:00,TS,18.5,-67.1,60.0,993.0,60,993,Neutral
2004,JEANNE,,2004-09-16 03:00:00,TS,18.6,-67.5,,,60,993,Neutral
2004,JEANNE,,2004-09-16 06:00:00,TS,18.6,-67.8,60.0,992.0,60,992,Neutral
2004,JEANNE,,2004-09-16 09:00:00,TS,18.6,-68.0,,,66,988,Neutral
2004,JEANNE,,2004-09-16 11:00:00,TS,18.6,-68.3,70.0,985.0,70,985,Neutral
2004,JEANNE,,2004-09-16 12:00:00,TS,18.6,-68.5,70.0,984.0,70,984,Neutral
2004,JEANNE,,2004-09-16 15:00:00,TS,18.7,-68.9,,,68,986,Neutral
2004,JEANNE,,2004-09-16 18:00:00,TS,18.8,-69.0,65.0,988.0,65,988,Neutral
2004,JEANNE,,2004-09-16 21:00:00,TS,19.0,-69.2,,,63,989,Neutral
2004,JEANNE,,2004-09-17 00:00:00,TS,19.2,-69.4,60.0,990.0,60,990,Neutral
2004,JEANNE,,2004-09-17 03:00:00,TS,19.3,-69.6,,,58,990,Neutral
2004,JEANNE,,2004-09-17 06:00:00,TS,19.4,-69.9,55.0,990.0,55,990,Neutral
2004,JEANNE,,2004-09-17 09:00:00,TS,19.5,-70.3,,,53,990,Neutral
2004,JEANNE,,2004-09-17 12:00:00,TS,19.7,-70.7,50.0,990.0,50,990,Neutral
2004,JEANNE,,2004-09-17 15:00:00,TS,19.9,-71.2,,,40,996,Neutral
2004,JEANNE,,2004-09-17 18:00:00,TS,20.0,-71.6,30.0,1002.0,30,1002,Neutral
2004,JEANNE,,2004-09-17 21:00:00,TS,20.1,-71.8,,,35,1001,Neutral
2004,JEANNE,,2004-09-18 00:00:00,TS,20.2,-72.0,40.0,1000.0,40,1000,Neutral
2004,JEANNE,,2004-09-18 03:00:00,TS,20.3,-72.3,,,43,1000,Neutral
2004,JEANNE,,2004-09-18 06:00:00,TS,20.4,-72.5,45.0,1000.0,45,1000,Neutral
2004,JEANNE,,2004-09-18 09:00:00,TS,20.8,-72.7,,,45,1000,Neutral
2004,JEANNE,,2004-09-18 12:00:00,TS,21.2,-72.8,45.0,1000.0,45,1000,Neutral
2004,JEANNE,,2004-09-18 15:00:00,TS,21.5,-72.6,,,43,1003,Neutral
2004,JEANNE,,2004-09-18 18:00:00,TS,21.7,-72.3,40.0,1005.0,40,1005,Neutral
2004,JEANNE,,2004-09-18 21:00:00,TS,21.9,-72.2,,,40,1004,Neutral
2004,JEANNE,,2004-09-19 00:00:00,TS,22.2,-72.2,40.0,1002.0,40,1002,Neutral
2004,JEANNE,,2004-09-19 03:00:00,TS,22.5,-72.2,,,40,1002,Neutral
2004,JEANNE,,2004-09-19 06:00:00,TS,22.8,-72.3,40.0,1002.0,40,1002,Neutral
2004,JEANNE,,2004-09-19 09:00:00,TS,23.1,-72.4,,,40,1001,Neutral
2004,JEANNE,,2004-09-19 12:00:00,TS,23.5,-72.5,40.0,1000.0,40,1000,Neutral
2004,JEANNE,,2004-09-19 15:00:00,TS,23.9,-72.4,,,43,998,Neutral
2004,JEANNE,,2004-09-19 18:00:00,TS,24.2,-72.3,45.0,996.0,45,996,Neutral
2004,JEANNE,,2004-09-19 21:00:00,TS,24.5,-72.2,,,48,995,Neutral
2004,JEANNE,,2004-09-20 00:00:00,TS,24.8,-72.1,50.0,994.0,50,994,Neutral
2004,JEANNE,,2004-09-20 03:00:00,TS,25.1,-72.1,,,53,993,Neutral
2004,JEANNE,,2004-09-20 06:00:00,TS,25.5,-72.0,55.0,992.0,55,992,Neutral
2004,JEANNE,,2004-09-20 09:00:00,TS,26.1,-71.9,,,58,991,Neutral
2004,JEANNE,,2004-09-20 12:00:00,TS,26.6,-71.7,60.0,989.0,60,989,Neutral
2004,JEANNE,,2004-09-20 15:00:00,TS,27.0,-71.6,,,68,987,Neutral
2004,JEANNE,,2004-09-20 18:00:00,TS,27.2,-71.4,75.0,984.0,75,984,Neutral
2004,JEANNE,,2004-09-20 21:00:00,TS,27.3,-71.1,,,75,983,Neutral
2004,JEANNE,,2004-09-21 00:00:00,TS,27.4,-70.8,75.0,982.0,75,982,Neutral
2004,JEANNE,,2004-09-21 03:00:00,TS,27.5,-70.5,,,75,977,Neutral
2004,JEANNE,,2004-09-21 06:00:00,TS,27.6,-70.2,75.0,972.0,75,972,Neutral
2004,JEANNE,,2004-09-21 09:00:00,TS,27.6,-69.8,,,75,972,Neutral
2004,JEANNE,,2004-09-21 12:00:00,TS,27.6,-69.5,75.0,972.0,75,972,Neutral
2004,JEANNE,,2004-09-21 15:00:00,TS,27.5,-69.3,,,75,972,Neutral
2004,JEANNE,,2004-09-21 18:00:00,TS,27.4,-69.2,75.0,972.0,75,972,Neutral
2004,JEANNE,,2004-09-21 21:00:00,TS,27.3,-69.0,,,78,972,Neutral
2004,JEANNE,,2004-09-22 00:00:00,TS,27.2,-68.9,80.0,972.0,80,972,Neutral
2004,JEANNE,,2004-09-22 03:00:00,TS,27.0,-68.8,,,83,970,Neutral
2004,JEANNE,,2004-09-22 06:00:00,TS,26.8,-68.7,85.0,968.0,85,968,Neutral
2004,JEANNE,,2004-09-22 09:00:00,TS,26.6,-68.6,,,85,968,Neutral
2004,JEANNE,,2004-09-22 12:00:00,TS,26.5,-68.5,85.0,968.0,85,968,Neutral
2004,JEANNE,,2004-09-22 15:00:00,TS,26.4,-68.6,,,85,968,Neutral
2004,JEANNE,,2004-09-22 18:00:00,TS,26.2,-68.8,85.0,967.0,85,967,Neutral
2004,JEANNE,,2004-09-22 21:00:00,TS,25.9,-68.9,,,85,967,Neutral
2004,JEANNE,,2004-09-23 00:00:00,TS,25.7,-69.0,85.0,966.0,85,966,Neutral
2004,JEANNE,,2004-09-23 03:00:00,TS,25.6,-69.1,,,85,966,Neutral
2004,JEANNE,,2004-09-23 06:00:00,TS,25.5,-69.3,85.0,966.0,85,966,Neutral
2004,JEANNE,,2004-09-23 09:00:00,TS,25.5,-69.4,,,83,966,Neutral
2004,JEANNE,,2004-09-23 12:00:00,TS,25.5,-69.6,80.0,966.0,80,966,Neutral
2004,JEANNE,,2004-09-23 15:00:00,TS,25.6,-69.8,,,78,966,Neutral
2004,JEANNE,,2004-09-23 18:00:00,TS,25.8,-70.0,75.0,966.0,75,966,Neutral
2004,JEANNE,,2004-09-23 21:00:00,TS,25.9,-70.2,,,73,966,Neutral
2004,JEANNE,,2004-09-24 00:00:00,TS,26.0,-70.4,70.0,966.0,70,966,Neutral
2004,JEANNE,,2004-09-24 03:00:00,TS,26.1,-70.8,,,73,968,Neutral
2004,JEANNE,,2004-09-24 06:00:00,TS,26.1,-71.2,75.0,969.0,75,969,Neutral
2004,JEANNE,,2004-09-24 09:00:00,TS,26.1,-71.7,,,78,969,Neutral
2004,JEANNE,,2004-09-24 12:00:00,TS,26.2,-72.2,80.0,969.0,80,969,Neutral
2004,JEANNE,,2004-09-24 15:00:00,TS,26.3,-72.6,,,83,969,Neutral
2004,JEANNE,,2004-09-24 18:00:00,TS,26.4,-73.1,85.0,968.0,85,968,Neutral
2004,JEANNE,,2004-09-24 21:00:00,TS,26.4,-73.7,,,85,966,Neutral
2004,JEANNE,,2004-09-25 00:00:00,TS,26.4,-74.3,85.0,964.0,85,964,Neutral
2004,JEANNE,,2004-09-25 03:00:00,TS,26.4,-74.9,,,88,962,Neutral
2004,JEANNE,,2004-09-25 06:00:00,TS,26.5,-75.6,90.0,960.0,90,960,Neutral
2004,JEANNE,,2004-09-25 09:00:00,TS,26.5,-76.3,,,95,959,Neutral
2004,JEANNE,,2004-09-25 12:00:00,TS,26.6,-76.9,100.0,957.0,100,957,Neutral
2004,JEANNE,,2004-09-25 14:00:00,TS,26.7,-77.3,100.0,956.0,100,956,Neutral
2004,JEANNE,,2004-09-25 15:00:00,TS,26.8,-77.5,,,101,955,Neutral
2004,JEANNE,,2004-09-25 18:00:00,TS,26.9,-78.2,105.0,952.0,105,952,Neutral
2004,JEANNE,,2004-09-25 21:00:00,TS,27.0,-78.8,,,105,952,Neutral
2004,JEANNE,,2004-09-26 00:00:00,TS,27.1,-79.4,105.0,951.0,105,951,Neutral
2004,JEANNE,,2004-09-26 03:00:00,TS,27.2,-80.0,,,105,950,Neutral
2004,JEANNE,,2004-09-26 04:00:00,TS,27.2,-80.2,105.0,950.0,105,950,Neutral
2004,JEANNE,,2004-09-26 06:00:00,TS,27.3,-80.6,95.0,953.0,95,953,Neutral
2004,JEANNE,,2004-09-26 09:00:00,TS,27.5,-81.1,,,85,959,Neutral
2004,JEANNE,,2004-09-26 12:00:00,TS,27.7,-81.6,75.0,965.0,75,965,Neutral
2004,JEANNE,,2004-09-26 15:00:00,TS,28.0,-82.0,,,65,968,Neutral
2004,JEANNE,,2004-09-26 18:00:00,TS,28.3,-82.3,55.0,970.0,55,970,Neutral
2004,JEANNE,,2004-09-26 21:00:00,TS,28.8,-82.5,,,50,974,Neutral
2004,JEANNE,,2004-09-27 00:00:00,TS,29.3,-82.7,45.0,978.0,45,978,Neutral
2004,JEANNE,,2004-09-27 03:00:00,TS,29.7,-83.0,,,43,980,Neutral
2004,JEANNE,,2004-09-27 06:00:00,TS,30.1,-83.3,40.0,981.0,40,981,Neutral
2004,JEANNE,,2004-09-27 09:00:00,TS,30.6,-83.7,,,38,984,Neutral
2004,JEANNE,,2004-09-27 12:00:00,TS,31.1,-83.9,35.0,987.0,35,987,Neutral
2004,JEANNE,,2004-09-27 15:00:00,TS,31.8,-83.8,,,33,990,Neutral
2004,JEANNE,,2004-09-27 18:00:00,TS,32.5,-83.6,30.0,993.0,30,993,Neutral
2004,JEANNE,,2004-09-27 21:00:00,TS,32.9,-83.4,,,28,996,Neutral
2004,JEANNE,,2004-09-28 00:00:00,TS,33.2,-83.2,25.0,998.0,25,998,Neutral
2004,JEANNE,,2004-09-28 03:00:00,TS,33.6,-82.9,,,23,999,Neutral
2004,JEANNE,,2004-09-28 06:00:00,TS,34.1,-82.4,20.0,999.0,20,999,Neutral
2004,JEANNE,,2004-09-28 09:00:00,TS,34.7,-81.8,,,20,1000,Neutral
2004,JEANNE,,2004-09-28 12:00:00,TS,35.4,-81.0,20.0,1000.0,20,1000,Neutral
2004,JEANNE,,2004-09-28 15:00:00,TS,36.4,-79.8,,,23,1000,Neutral
2004,JEANNE,,2004-09-28 18:00:00,TS,37.3,-78.4,25.0,999.0,25,999,Neutral
2004,JEANNE,,2004-09-28 21:00:00,TS,37.9,-77.3,,,25,999,Neutral
2004,JEANNE,,2004-09-29 00:00:00,ET,38.3,-76.4,25.0,999.0,25,999,Neutral
2004,JEANNE,,2004-09-29 03:00:00,ET,38.6,-75.6,,,30,999,Neutral
2004,JEANNE,,2004-09-29 06:00:00,ET,38.8,-74.7,35.0,999.0,35,999,Neutral
2004,JEANNE,,2004-09-29 09:00:00,ET,38.7,-73.7,,,35,999,Neutral
2004,JEANNE,,2004-09-29 12:00:00,ET,38.5,-72.5,35.0,999.0,35,999,Neutral
2004,FRANCES,,2004-08-25 00:00:00,TS,11.1,-35.2,25.0,1009.0,25,1009,Neutral
2004,FRANCES,,2004-08-25 03:00:00,TS,11.2,-36.0,,,28,1009,Neutral
2004,FRANCES,,2004-08-25 06:00:00,TS,11.2,-36.8,30.0,1008.0,30,1008,Neutral
2004,FRANCES,,2004-08-25 09:00:00,TS,11.2,-37.6,,,30,1008,Neutral
2004,FRANCES,,2004-08-25 12:00:00,TS,11.3,-38.3,30.0,1007.0,30,1007,Neutral
2004,FRANCES,,2004-08-25 15:00:00,TS,11.4,-39.0,,,33,1006,Neutral
2004,FRANCES,,2004-08-25 18:00:00,TS,11.5,-39.8,35.0,1005.0,35,1005,Neutral
2004,FRANCES,,2004-08-25 21:00:00,TS,11.7,-40.7,,,38,1004,Neutral
2004,FRANCES,,2004-08-26 00:00:00,TS,11.9,-41.5,40.0,1003.0,40,1003,Neutral
2004,FRANCES,,2004-08-26 03:00:00,TS,12.1,-42.2,,,43,1002,Neutral
2004,FRANCES,,2004-08-26 06:00:00,TS,12.3,-42.9,45.0,1000.0,45,1000,Neutral
2004,FRANCES,,2004-08-26 09:00:00,TS,12.5,-43.7,,,50,997,Neutral
2004,FRANCES,,2004-08-26 12:00:00,TS,12.8,-44.5,55.0,994.0,55,994,Neutral
2004,FRANCES,,2004-08-26 15:00:00,TS,13.1,-45.2,,,60,991,Neutral
2004,FRANCES,,2004-08-26 18:00:00,TS,13.3,-45.8,65.0,987.0,65,987,Neutral
2004,FRANCES,,2004-08-26 21:00:00,TS,13.5,-46.3,,,68,986,Neutral
2004,FRANCES,,2004-08-27 00:00:00,TS,13.7,-46.8,70.0,984.0,70,984,Neutral
2004,FRANCES,,2004-08-27 03:00:00,TS,13.9,-47.3,,,73,982,Neutral
2004,FRANCES,,2004-08-27 06:00:00,TS,14.2,-47.8,75.0,980.0,75,980,Neutral
2004,FRANCES,,2004-08-27 09:00:00,TS,14.4,-48.2,,,83,975,Neutral
2004,FRANCES,,2004-08-27 12:00:00,TS,14.7,-48.5,90.0,970.0,90,970,Neutral
2004,FRANCES,,2004-08-27 15:00:00,TS,15.1,-48.9,,,95,966,Neutral
2004,FRANCES,,2004-08-27 18:00:00,TS,15.4,-49.3,100.0,962.0,100,962,Neutral
2004,FRANCES,,2004-08-27 21:00:00,TS,15.6,-49.6,,,100,962,Neutral
2004,FRANCES,,2004-08-28 00:00:00,TS,15.9,-50.0,100.0,962.0,100,962,Neutral
2004,FRANCES,,2004-08-28 03:00:00,TS,16.2,-50.4,,,100,962,Neutral
2004,FRANCES,,2004-08-28 06:00:00,TS,16.6,-50.9,100.0,962.0,100,962,Neutral
2004,FRANCES,,2004-08-28 09:00:00,TS,16.9,-51.3,,,103,960,Neutral
